lambda_gram,embedding
gusto,0010011000100001
escarcha,0010000010010011
quedarer,0100001110001000
resto,0100011000110111
cubrir,0001001110011000
manto,0011001101000100
pintar,0100000010000110
plateado,0100000100100010
amigo,0000001100000010
norte,0011011001110100
temporada,0101000100001001
granizo,0010010101010110
comprender,0001000101111000
verano,0101010000010110
jardines,0011000000010000
música,0011011000000011
jilguero,0011000000100011
cantar,0000100001110111
llegado,0011000110000110
entrado,0010000000110001
agujero,0000000110010111
pared,0011100010000010
reir,0100010101100111
escena,0010000010010101
encantadorar,0001100100110011
desaforado,0001010101110101
salcedir,0100011101010111
borde,0000011100010101
solitaria,0100100100100101
memoria,0011010000100101
cuándo,0001010001000010
caminar,0000100001000111
apresuradamente,0000001110011001
resguardo,0100011000011000
interminable,0010100101010111
carro,0000100100100010
conducir,0001001000000001
aterrador,0000010100110010
acelerar,0000000001110111
auto,0000010101110000
teléfono,0101000010010100
celular,0000100101110100
esculcar,0010000100101000
mojado,0011010100010010
taxi,0101000001110111
conductor,0001001000000010
igual,0010100000100000
alejar,0000001001000101
entender,0010000000010101
desconocido,0001011000000101
salcedo,0100011101011000
pánico,0100001101110011
enterado,0010000000011001
victima,0101010001000101
accidente,0000000001110100
carretero,0000100100100001
funeral,0010010001011001
rostro,0100011100010001
foto,0010010000010100
pantalla,0011100001011000
espeluznante,0010000101100010
máscar,0011010110010100
humo,0010011110010010
negro,0011011000110111
imagen,0010100000101000
zacaría,0101010100010111
franco,0010010000100001
larguirucho,0011000100000101
huesudo,0010011101111000
exactamente,0010001001000101
857,0000000000011000
pesar,0100000001000000
cepillar,0000100110000011
calir,0000100000100001
cepillo,0000100110000100
bambú,0000011000100110
meticulosamente,0011010001010001
pañuelo,0011100101000010
terciopelo,0101000100101000
excentricidad,0010001001010100
calzoncillo,0000100000110100
latir,0011000100010000
esposar,0010000110000011
angustiado,0000001100100111
peinar,0011100101100010
enterrar,0010000000100011
fantasma,0010001100100001
principal,0100001001011001
mudar,0011010101100011
rumor,0100011100100101
6,0000000000010101
8,0000000000010111
esposo,0010000110000100
sigu,0100100001110100
espera,0010000101100100
cariño,0000100100000111
necesitar,0011011000110000
hoy,0010011101110000
comentar,0001000100101000
maría,0011001110000010
luisa,0011001001010001
doctor,0001100000000000
reyes,0100011001100011
7,0000000000010110
contratar,0001001010000111
lujoso,0011001001010011
restaurante,0100011000110110
igualmente,0010100000100011
pareja,0011100010000100
aburrir,0000000001011001
posible,0100000110010111
televisión,0101000010010011
solicitud,0100100100100100
manta,0011001100111001
estatua,0010001000000010
payaso,0011100100111001
esquina,0010000110010000
estatuo,0010001000000011
sensación,0100100000110010
mover,0011010101010111
lentamente,0011000100110010
incómodo,0010100010000001
terror,0101000100110111
cavar,0000100101010011
raíz,0100010001101001
asemejar,0000010010000000
gordo,0010010100111001
peludo,0011100101110111
pie,0100000001011001
atascado,0000010100100001
desprender,0001011001100010
completo,0001000101100110
gemido,0010010100000000
espectral,0010000101011000
importancia,0010100001001000
echar,0001100001100000
sopa,0100100101000111
lavar,0011000100010100
conversar,0001001010010111
oscurecer,0011011110010110
despertado,0001011001010001
asustar,0000010100000100
producto,0100001010000001
imaginación,0010100000101001
oir,0011011100110110
nítir,0011011010010010
pasado,0011100100000000
sonido,0100100101000000
cocín,0001000001111001
baño,0000011001010111
pasillo,0011100100000110
gimeír,0010010100011001
estruendosamente,0010001000100011
luca,0011001001000011
colegio,0001000010010111
descargar,0001010110010111
morral,0011010101010000
allí,0000001001100100
llamo,0011000101111001
nevera,0011011001000011
asinteír,0000010010000100
informe,0010100100000001
clase,0001000001100010
lecturo,0011000100100100
extender,0010001010000101
lees,0011000100100110
oscurasrespondeír,0011011110010101
empleada,0001100100100010
doméstico,0001100000010011
colegiorespondeír,0001000010011000
agradar,0000000110000000
imagino,0010100000110001
conoz,0001001000110000
rumores,0100011100100110
habitado,0010011000110101
diferenciar,0001011100011001
sobrenatural,0100100100001001
tajante,0101000001010001
desinterés,0001011001000001
desastrar,0001010110000110
antiguo,0000001101000101
desempacar,0001011000100010
caja,0000100000010000
marchar,0011001101100101
siesta,0100100001100111
entredormido,0010000000110111
acostumbrar,0000000100001000
habitar,0010011000111000
macer,0011001001110011
boca,0000011010010100
consternado,0001001001001001
empaco,0001100100001001
reacción,0100010001110001
contrater,0001001010001000
500,0000000000010011
existir,0010001001100111
devotir,0001011010010011
mar,0011001101010011
hendrik,0010011010010010
der,0001010101011001
decken,0001010010010011
encomendar,0001100101010010
tarea,0101000001110011
comandar,0001000100100010
buque,0000011101100001
conocido,0001001000100111
holandés,0010011101000101
errante,0010000001110111
capitán,0000100010010000
tripulación,0101001001111001
india,0010100010000011
oriental,0011011110000111
ámsterdam,0101010101000110
propósito,0100001100001001
atrapado,0000010101000100
desmedido,0001011001000100
temporal,0101000100010000
dañar,0001010001101000
seriamente,0100100001000111
embarcación,0001100010011001
añicos,0000011000010001
timón,0101000101010010
rasgar,0100010001000110
vela,0101001110000010
canto,0000100010000010
furioso,0010010001100010
mástil,0011010110010110
sacudir,0100011101010100
tal,0101000001010010
violencia,0101010001100011
recibido,0100010010010010
peligran,0011100101100111
codicioso,0001000010000001
afectar,0000000101010101
peligro,0011100101101000
desafiante,0001010101110001
viaje,0101010001000011
continúar,0001001001110111
surcar,0101000000011000
inesperado,0010100010010000
marinero,0011001101110001
rebelar,0100010010000001
rayar,0100010001100110
locura,0011001000110100
amenazar,0000001010011001
borda,0000011100010011
contradijera,0001001001111001
alarmado,0000001000100010
arrodillar,0000010001100000
rezar,0100011001100100
punto,0100001101100100
zozobrar,0101010100111001
firmamento,0010001110000001
surgir,0101000000100000
divino,0001011110010001
iluminar,0010100000100100
descender,0001010110011001
figura,0010001101100101
celestial,0000100101110011
enfrentar,0001100101110111
pón,0100001110000000
ambición,0000001010010100
sufrimiento,0100100110010000
ajeno,0000001000010101
adelante,0000000100100101
condenado,0001000110011001
océano,0011011100100001
eternamente,0010001000110100
tempestad,0101000100000111
podrás,0100000101010100
hierro,0010011100100001
vivo,0101010010000111
hiel,0010011100011000
seguido,0100100000010001
convertido,0001001010011001
vagar,0101001101000111
rumbo,0100011100100100
melquíades,0011010000100010
tacaño,0101000001000101
endurecido,0001100101100010
desvivir,0001011001110101
provenir,0100001100100000
diez,0001011100010111
moneda,0011010100100101
ahorrado,0000001000000100
mecedoro,0011001110011000
enterrarir,0010000000100100
fallecer,0010001100000101
voluntad,0101010010010110
mes,0011010001000111
deuda,0001011010000110
saldar,0100011101100001
esmeralda,0010000101000000
yacer,0101010100010011
cementerio,0000100101110101
viviremos,0101010010000101
tranqui,0101001001000101
pala,0011100000110111
dado,0001010001011001
espalda,0010000101000111
orejar,0011011101111001
preso,0100001001000001
entreabrir,0010000000110101
apelar,0000001101100011
desesperado,0001011000110000
centavo,0000100110000001
tesoro,0101000100111001
ataúd,0000010100100011
gema,0010010010011000
hermán,0010011100010000
queda,0100001110000101
problema,0100001001110011
oreja,0011011101111000
cuatro,0001001110010100
derecho,0001010101100000
izquierdo,0010100110010111
horrorizado,0010011101100110
aturdido,0000010101011001
sumida,0100100110011000
sol,0100100100100000
pedro,0011100101010011
pablo,0011100000010011
pérez,0100001101110110
páramo,0100001101110100
87,0000000000011001
generosidad,0010010100000100
velorio,0101001110000101
acudir,0000000100010111
2875,0000000000000111
sollozar,0100100100101000
difuntir,0001011100100100
arreglar,0000010001010011
tejado,0101000010000010
cobrar,0001000001101000
doña,0001100000100100
melba,0011010000010101
entrecortado,0010000000110110
visitar,0101010001110101
hospital,0010011101101000
sacar,0100011101010000
amígdala,0000001100010011
silverio,0100100010000011
carnicero,0000100100010010
juanito,0011000000110110
chillido,0001000000010101
agudo,0000000110010100
novio,0011011010000001
filiberto,0010001101110010
panadero,0011100001010011
sollozo,0100100100101001
musitar,0011010110000100
féretro,0010010001110000
acudient,0000000100010110
corriente,0001001100100111
naturaleza,0011011000100001
humano,0010011110000011
ceremonia,0000100110010011
resistir,0100011000100010
pariente,0011100010001001
difunto,0001011100100101
nota,0011011001110110
conocí,0001001000101001
etérea,0010001000110110
confundido,0001001000010110
rascar,0100010001000101
pantorrilla,0011100001100011
claramente,0001000001011001
pata,0011100100100001
gallo,0010010010000000
prender,0100001000100000
veladoro,0101001110000011
deambular,0001010001110000
juan,0011000000110101
malo,0011001100010011
sonámbulo,0100100101000110
mirada,0011010010000111
profundamente,0100001010000110
prís,0100001100101001
pausar,0011100100110110
seguridad,0100100000010101
calle,0000100000100110
barrio,0000011001000101
familiar,0010001100010100
doblar,0001011110010101
sombrero,0100100100110101
copa,0001001100010001
blanca,0000011010001001
contrastar,0001001010000100
negrura,0011011000111000
agrietado,0000000110001000
uso,0101001100110000
cigarrillo,0001000000111001
tenue,0101000100100101
visión,0101010001110110
diente,0001011100010110
afilado,0000000101010111
fiera,0010001101011001
vos,0101010100000000
deprisa,0001010101011000
develar,0001011010000111
monstruoso,0011010100101001
escueta,0010000100100111
empapado,0001100100010000
sudor,0100100110000001
propio,0100001100000101
pesadillar,0100000000110111
acercó,0000000010000110
soñé,0100100101100100
esbozó,0010000010000000
entrever,0010000001001000
espantoso,0010000101001001
feír,0010001101010101
soñar,0100100101100011
ana,0000001100010100
cinta,0001000001000111
atado,0000010100010011
cuello,0001010000000101
nudo,0011011010000100
apretado,0000010000000001
quinto,0100010000010010
primaria,0100001001010011
secundario,0100100000000110
dimir,0001011100110011
lleva,0011001000000001
puesto,0100001101000110
limitar,0011000101100101
suavidad,0100100101101001
jaime,0011000000000011
2,0000000000000011
evasiva,0010001000110111
tema,0101000010010101
secar,0100100000000001
abrazar,0000000000111001
quita,0100010000010100
temblorosa,0101000010011000
desatar,0001010110001000
aflojó,0000000101100001
cintar,0001000001001000
suelo,0100100110000010
oril,0011011110001001
río,0100011100110101
alemania,0000001001000111
repós,0100011000000110
paisaje,0011100000110010
pintoresco,0100000010001001
hamelín,0010011001101000
atacada,0000010100001000
lamentable,0011000010001001
plaga,0100000100000110
rata,0100010001001001
desafiar,0001010101110010
perseguir,0100000000100111
debajo,0001010001110001
armario,0000010000110110
despensa,0001011001010000
entero,0010000000100001
queso,0100010000000101
miguitir,0011010001110000
tornar,0101001000001000
insoportable,0010100100110011
harto,0010011001110100
alcalde,0000001000110000
miembro,0011010001100101
concejo,0001000110010000
municipal,0011010101110101
solución,0100100100110010
horo,0010011101100001
discusión,0001011101010100
exterminar,0010001010000110
molesto,0011010100100001
roedor,0100011010010101
terminado,0101000100101001
infructuós,0010100100000010
reunión,0100011001010010
repiqueteo,0100010110011001
imaginar,0010100000110000
formado,0010010000000011
recuadro,0100010100100001
delgado,0001010100110010
brillante,0000011100110000
portar,0100000110001001
hallar,0010011001100001
ahuyento,0000001000000111
recompensar,0100010100001000
difícil,0001011100100110
liberar,0011000101001001
promet,0100001010010100
flauta,0010001110001000
colgado,0001000010011001
rincón,0100011001110101
melodía,0011010000100000
estruendo,0010001000100010
mil,0011010001110001
dirección,0001011101000001
flauto,0010001110010000
ratoncito,0100010001010110
zambulleron,0101010100011001
atrapada,0000010101000011
rastro,0100010001001000
flautista,0010001110001001
recompenso,0100010100010001
concejal,0001000110001001
poblador,0100000100111000
cambiado,0000100000110110
opinión,0011011101100111
pago,0011100000101001
pagarer,0011100000100111
vuelta,0101010100000110
melodío,0011010000100001
instrumento,0010100100111001
bailar,0000011000010101
aplaudir,0000001101110011
espesura,0010000101110100
hueso,0010011101110111
hocico,0010011101000000
cruzar,0001001110000011
arrebatárselo,0000010001010000
mordisco,0011010101000010
soltar,0100100100110001
moraleja,0011010100111000
valorar,0101001101011000
pierda,0100000001100101
envidiar,0010000001100001
demás,0001010101010000
murciélago,0011010101111000
comadreja,0001000100011000
detestar,0001011010000100
ave,0000010101111000
perecer,0100000000000110
comadrejo,0001000100011001
enemiga,0001100101100011
resolver,0100011000100011
dudoso,0001100000110001
hostilidad,0010011101101001
rogó,0100011010010111
afirmar,0000000101011001
enemigo,0001100101100100
moralejo,0011010101000000
sabio,0100011101000011
adaptar,0000000100100010
circunstancia,0001000001010001
fornido,0010010000001000
garganta,0010010010010001
atorar,0000010100111001
precario,0100001000000010
aullar,0000010101100100
aliento,0000001001010111
socorro,0100100100010101
auxilio,0000010101110101
ayúdame,0000011000000011
recompensado,0100010100000111
ignorar,0010100000011001
fiar,0010001101010110
grulla,0010010110000000
incauta,0010100001100101
lamento,0011000010010001
pico,0100000001010011
extraer,0010001010001000
exigir,0010001001100100
rechinar,0100010010010000
pid,0100000001010110
aseguro,0000010001111000
mereces,0011010001000001
sirv,0100100010011001
esper,0010000101100011
agradecer,0000000110000001
escapa,0010000010000111
consecuencia,0001001000110001
acción,0000000001110101
mosca,0011010101010010
frasco,0010010000100011
rebosante,0100010010000010
miel,0011010001100100
desprevenido,0001011001100011
pegado,0011100101010101
polilla,0100000101011001
forcejear,0010010000000000
insensatar,0010100100100111
terminaste,0101000100110001
glotonar,0010010100100011
condición,0001001000000000
defender,0001010100000110
certero,0000100110011000
luchar,0011001001000101
fogata,0010001110011000
atraído,0000010101001001
llama,0011000101110100
polillo,0100000101100000
quemar,0100001110011001
a,0000000000100000
criticar,0001001101110101
impedir,0010100001000000
error,0010000001111000
león,0011000101000101
sombra,0100100100110011
mosquito,0011010101010100
zumbar,0101010101000000
enfurecido,0001100110000011
atrev,0000010101010000
acercarte,0000000010000100
destruir,0001011001110100
garra,0010010010010010
jactancioso,0011000000000001
ventaja,0101010000000101
diminuto,0001011100110010
fuerte,0010010001010001
desafío,0001010101110110
combate,0001000100100100
atacar,0000010100010001
picándolo,0100000001010101
nariz,0011011000010111
orejas,0011011110000000
cola,0001000010010010
causa,0000100101001001
dolor,0001100000000110
atrapar,0000010101000101
telaraña,0101000010010001
hi,0010011100010110
sedir,0100100000010000
vencer,0101001110001000
acabar,0000000001100100
devorado,0001011010010001
insignificante,0010100100110000
arañar,0000010000011000
moralegir,0011010100110111
victoria,0101010001000110
caluroso,0000100000110000
tío,0101001100010010
recolectar,0100010100000100
rugido,0100011100010111
tigre,0101000101010000
ajá,0000001000010111
felino,0010001101000010
escapatoria,0010000010010000
convertirás,0001001100000011
bocadillo,0000011010010101
piedra,0100000001100000
colina,0001000100000001
idear,0010100000001001
flaquito,0010001110000111
cima,0001000001000011
colín,0001000100010111
conformartir,0001001000010100
banquete,0000011000110100
claridad,0001000001100000
arriba,0000010001011000
abajo,0000000000100001
arrear,0000010001001001
gordito,0010010100111000
empujar,0001100100100101
aplastar,0000001101110010
adolorido,0000000101000000
huir,0010011110000001
valer,0101001101010011
escarbar,0010000010010010
tierrar,0101000101000111
gallina,0010010001111000
gallinero,0010010001111001
diamante,0001011100000010
granjero,0010010101011001
desilusión,0001011000111001
dudo,0001100000110000
prenda,0100001000011001
costoso,0001001101000111
encontrarte,0001100101010110
preferir,0100001000010000
grano,0010010101100001
maíz,0011001110010100
trigo,0101001001110101
valor,0101001101010111
prado,0100001000000001
punta,0100001101011000
cuerno,0001010000010001
toro,0101001000010000
oído,0011100000010000
indiferencia,0010100010000101
gracias,0010010101000111
grandioso,0010010101010011
siquiera,0100100010010110
ignoranciar,0010100000010111
soleado,0100100100100010
plácidamente,0100000100110100
iracundo,0010100110001000
déjame,0001100001010101
llegu,0011000110010001
risa,0100011010000000
red,0100010100100111
cazador,0000100101011000
fiel,0010001101011000
ayuda,0000010110010001
morder,0011010101000001
salvar,0100011110000001
menospreci,0011010000101001
diferencia,0001011100011000
mango,0011001100110011
jugoso,0011000001010001
visto,0101010010000000
rama,0100010000110110
revés,0100011001100000
sandía,0100011110001000
estatura,0010001000000100
bastante,0000011001001001
orejón,0011011110000010
afortunado,0000000101100011
crecierar,0001001101010110
revolcar,0100011001010110
enemistar,0001100101100101
cigarra,0001000000111000
dedicar,0001010100000001
preocupar,0100001000100110
hormiga,0010011101010101
almacenar,0000001001100110
hormiguero,0010011101010110
contentar,0001001001100110
aburrido,0000000001010111
dedícate,0001010100000101
provisión,0100001100100001
aconsejo,0000000100000001
haga,0010011001010110
preocuparme,0100001000100111
hiciste,0010011100010111
cantaba,0000100001110011
jugabas,0011000001000001
repuso,0100011000000101
disciplina,0001011101001001
moralejar,0011010100111001
burro,0000011101110000
piel,0100000001100100
disfrazar,0001011101100000
disfrazado,0001011101011001
corer,0001001100011001
aterrorizado,0000010100110110
hazaña,0010011001111001
rebuzno,0100010010000110
zorro,0101010100111000
engañar,0001100110000101
quítatar,0100010000100100
disfraz,0001011101011000
descocado,0001011000000000
parez,0011100010000111
rebuzna,0100010010000101
pretenda,0100001001010000
visita,0101010001110010
primo,0100001001010110
compañía,0001000101010101
consistir,0001001001000010
nuez,0011011010001000
hoja,0010011101000010
seco,0100100000000010
sitio,0100100100000010
calientito,0000100000100000
pobreza,0100000101000011
cuanta,0001001110010001
campar,0000100001010110
escondido,0010000100001000
baúl,0000011001011000
algodón,0000001001010001
busquer,0000011110000000
pasto,0011100100010111
helado,0010011010001000
chocolate,0001000000100100
alarmante,0000001000100011
maullido,0011001110001001
abalanzar,0000000000100010
hueco,0010011101110010
patita,0011100100110000
devuelvo,0001011010010100
vacilar,0101001101000101
tembloroso,0101000010011001
menos,0011010000101000
liebre,0011000101100001
presumir,0100001001000111
alardes,0000001000100001
tortuga,0101001000100010
retar,0100011001000001
competir,0001000101011001
carrera,0000100100010111
chistoso,0001000000100011
bromeandodijo,0000011100110111
carcajada,0000100010011001
guarda,0010010110011000
carrero,0000100100011000
presenciar,0100001000110111
tortugar,0101001000100011
marca,0011001101100010
listo,0011000101110011
adelantar,0000000100100100
línear,0011001001101001
inicio,0010100100010011
lento,0011000100110011
ingenuapensar,0010100100000111
querido,0100010000000010
oportunidad,0011011101110000
confiado,0001001000001000
agradable,0000000101111001
relajante,0100010101101000
pausa,0011100100110101
decidida,0001010010000101
meta,0011010001001001
emoción,0001100100000110
crédito,0001001110000110
ojos,0011011101000001
tir,0101000101010101
actitud,0000000100001001
burl,0000011101100011
exitoso,0010001001101000
constancia,0001001001000110
actuar,0000000100010010
descuidadamente,0001011000010101
lechero,0011000100100000
cántaro,0001010001001000
venta,0101010000000100
paguen,0011100000110000
muchísimos,0011010101100010
feria,0010001101000111
chico,0001000000010001
distraída,0001011110000010
pensamiento,0011100110000011
lechera,0011000100011001
derramar,0001010101100001
destrozado,0001011001110001
plán,0100000100110101
apartarno,0000001101100001
zorra,0101010100110110
racimo,0100010000110000
uva,0101001100110111
colgar,0001000100000000
parra,0011100010010001
puntilla,0100001101011001
estirar,0010001000001000
impulso,0010100001100010
uvas,0101001100111000
desagrado,0001010101111000
ilusar,0010100000100101
esforzado,0010000100110111
honesto,0010011101010010
sentimiento,0100100000111000
adoptar,0000000101000001
gatito,0010010010010101
acecho,0000000001110110
discutir,0001011101010101
sencillo,0100100000110001
ater,0000010100101001
cascabel,0000100100110001
sabrer,0100011101000101
ingeniós,0010100100000110
acogido,0000000010010110
ratones,0100010001011000
calladito,0000100000100011
cuervo,0001010000010100
voló,0101010010011000
jarra,0011000000010011
líquido,0011001001110001
estrecho,0010001000010011
derribar,0001010101100100
absorber,0000000001000101
pesado,0100000000111000
intento,0010100101010010
recoger,0100010100000001
piedrecilla,0100000001100011
aguo,0000000110011000
subir,0100100101110001
suficientemente,0100100110001001
bordar,0000011100010100
necesita,0011011000101000
ingenio,0010100100000100
encantar,0001100100110101
broma,0000011100110110
amiga,0000001100000000
cigüeño,0001000001000010
cigüeña,0001000001000001
agrado,0000000110000011
cigueña,0001000001000000
acordado,0000000100000011
tras,0101001001011000
preparado,0100001000110001
llano,0011000110000010
sopo,0100100101001001
burlona,0000011101100111
lamer,0011000010010010
relamió,0100010101110000
disimular,0001011101100110
enojo,0010000000000000
almorzar,0000001001101001
olor,0011011101010001
exquisito,0010001010000100
durar,0001100001000100
guiso,0010011000010110
jarro,0011000000010100
fácilmente,0010010001101001
corto,0001001100110100
rabo,0100010000101001
quier,0100010000000111
paloma,0011100001001000
arroyo,0000010001100100
vano,0101001101100010
orilla,0011011110010000
compadecido,0001000101000111
aferrar,0000000101010110
hojo,0010011101000011
náufrago,0011011010010001
flotar,0010001110010111
salvo,0100011110000011
agradecido,0000000110000010
palomar,0011100001001001
apuntar,0000010000000111
palomo,0011100001010000
dentro,0001010101010010
picar,0100000001010010
tiro,0101000101100110
oportunista,0011011101110001
ovejo,0011100000001000
disfrazarme,0001011101100001
oveja,0011100000000101
presa,0100001000110101
lomo,0011001001000001
rebaño,0100010010000000
pastar,0011100100010000
funcionar,0010010001010101
perfección,0100000000001000
pastor,0011100100011000
atardecer,0000010100011000
corral,0001001100100010
relamía,0100010101110001
fabulosa,0010001100000000
apartar,0000001101100000
lana,0011000010010011
halón,0010011001100100
descubierto,0001011000010010
engaño,0001100110001001
gastado,0010010010010011
fingir,0010001101110110
enfermo,0001100101110101
encargar,0001100100111000
avisar,0000010110000101
cueva,0001010000010110
simpatía,0100100010000110
devorar,0001011010010010
bocado,0000011010010110
astuta,0000010010011001
distancia,0001011101110101
entrarir,0010000000110011
huella,0010011101110101
dime,0001011100110001
visitante,0101010001110100
evitar,0010001001000001
aprend,0000001110010010
evitarás,0010001001000010
agotado,0000000101110110
carga,0000100100000011
caballir,0000011110001000
sordo,0100100101010010
mitad,0011010100000001
desplomar,0001011001011000
víctima,0101010100010000
fatiga,0010001100110010
incluir,0010100001110000
suspirar,0101000000100100
prójimo,0100001100110000
pastorcito,0011100100100000
cimar,0001000001000100
divertir,0001011110001001
aldeano,0000001000110101
respirar,0100011000101001
aldea,0000001000110100
ahuyentar,0000001000000110
grit,0010010101110001
aldeanos,0000001000110110
auxiliar,0000010101110100
severidad,0100100001010101
bajar,0000011000010111
inconsolablemente,0010100001110100
escapado,0010000010001000
ayudarme,0000010110010111
ayudado,0000010110010010
mentiroso,0011010000110101
incluso,0010100001110001
poderoso,0100000101010000
caminante,0000100001000110
fortaleza,0010010000010000
vear,0101001101110110
quitir,0100010000011000
logre,0011001000111000
reconocido,0100010100010011
soplar,0100100101001000
resoplar,0100011000100100
ráfaga,0100011100101001
extremo,0010001010010111
sujetar,0100100110010010
brillar,0000011100110001
principio,0100001001100000
amargo,0000001010010000
desabrochar,0001010101110000
cálido,0001010001000101
gorra,0010010101000001
acalorado,0000000001100110
ardiente,0000010000100110
acogedoro,0000000010010011
ganado,0010010010000011
gentileza,0010010100010000
amabilidad,0000001010000100
fanfarroneer,0010001100011000
fallar,0010001100000100
olfato,0011011101000101
búsqueda,0000011110000100
reposar,0100011000000010
admiración,0000000100110011
majestuoso,0011001100000001
desconfianza,0001011000000100
cerrado,0000100110010101
saludo,0100011101110111
criaturar,0001001101101001
espectacular,0010000101010110
canción,0000100001100100
nombrarte,0011011001101000
halagadora,0010011001011000
sospecha,0100100101100000
nombrar,0011011001100111
pronunciar,0100001100000011
justamente,0011000001100010
bocar,0000011010011000
alar,0000001000100000
teatro,0101000001111001
recompensaría,0100010100001001
generosamente,0010010100000011
entretenimiento,0010000001000111
artista,0000010001110010
premio,0100001000011000
bufón,0000011101011000
noticia,0011011001111001
difundir,0001011100100011
generar,0010010100000010
revuelo,0100011001011001
abarrotado,0000000000101000
plataforma,0100000100100001
aparato,0000001101010101
ayudante,0000010110010100
producir,0100001010000000
inclinar,0010100001101001
pecho,0011100101000100
imitar,0010100000110100
gruñido,0010010110001000
cerdo,0000100110010001
convincente,0001001100000111
audiencia,0000010101100011
inundar,0010100101100101
aplauso,0000001101110100
multitud,0011010101110001
inconfor,0010100001110011
hércules,0010100000000110
truco,0101001010010111
proclamar,0100001001111000
ridiculizar,0100011001110001
espectáculo,0010000101011001
escenario,0010000010010110
gruñó,0010010110010010
chirriar,0001000000100001
obtener,0011011100001001
anterior,0000001101000010
ovación,0011100000000100
espectador,0010000101010111
pretender,0100001001010001
público,0100001110000010
halar,0010011001011001
gruñero,0010010110000110
imitación,0010100000110011
exacta,0010001001000100
expulsado,0010001010000001
evidencia,0010001000111001
demostrar,0001010101000110
tipo,0101000101010100
juez,0011000001000000
distinguir,0001011101111001
falso,0010001100001000
emprender,0001100100100100
cofre,0001000010000100
viajero,0101010001000100
aguardar,0000000110010011
mala,0011001100000011
ratos,0100010001100001
interesa,0010100101010011
replicar,0100011000000001
capaz,0000100010000110
tristeza,0101001010000010
ruina,0100011100100001
plagar,0100000100000111
establo,0010000110010010
disgusto,0001011101100101
humor,0010011110010011
ayer,0000010110010000
busqué,0000011110000001
marrón,0011001101111000
preocupación,0100001000100100
puro,0100001101100110
casualidad,0000100101000110
anoche,0000001100110110
lechuzo,0011000100100011
alzar,0000001010000001
vuelo,0101010100000101
robe,0100011010000111
confesar,0001001000000111
crimen,0001001101110000
engañes,0001100110001000
deseir,0001011000100001
guatemala,0010011000000111
solitario,0100100100100110
cantando,0000100001110101
hombr,0010011101000110
tele,0101000010010010
radio,0100010000110001
variado,0101001101100110
repertorio,0100010110010111
mensaje,0011010000110000
directo,0001011101000011
desencadenado,0001011000100011
terremoto,0101000100110011
maravillar,0011001101011000
proezas,0100001010000010
adular,0000000101001001
canta,0000100001110010
unísono,0101001100100100
cantaré,0000100001111000
infinito,0010100010011000
empacar,0001100100000111
ahogar,0000001000000001
insecto,0010100100100110
apreciado,0000001110001001
sembrar,0100100000100101
cosechar,0001001101000000
sombrilla,0100100100110110
aldear,0000001000110111
sombrío,0100100100111000
camello,0000100001000011
jactar,0011000000000010
distinción,0001011101110111
mírame,0011010110011001
mira,0011010010000101
inferior,0010100010010100
argumentar,0000010000110001
asunto,0000010100000001
pruebadecir,0100001100100110
demostrartir,0001010101001000
quitaré,0100010000010111
joroba,0011000000101000
acepto,0000000001111001
prueba,0100001100100101
demostrarte,0001010101000111
distinguido,0001011101111000
transcurso,0101001001010000
piedrar,0100000001100001
abundantemente,0000000001010110
prefier,0100001000010001
reanudar,0100010001111000
maduro,0011001010001001
conservar,0001001000111001
compar,0001000101001000
significar,0100100001110010
regordete,0100010101011001
ovejas,0011100000000110
capturar,0000100010010010
chirrido,0001000000100010
pensaría,0011100110000101
cruelmente,0001001110000000
herido,0010011010010111
forcejeo,0010010000000001
carniceer,0000100100010001
exagerado,0010001001001000
pastizal,0011100100010110
chillar,0001000000010100
atrapa,0000010101000010
llevarno,0011001000000110
vergüenza,0101010000100101
tremendo,0101001001110000
patada,0011100100100010
frenético,0010010000101001
lán,0011001001100001
tocino,0101000110000001
reñir,0100011001100110
diario,0001011100000100
dominio,0001100000010010
desterrar,0001011001101000
rival,0100011010000100
vencedor,0101001110000111
águila,0101010101000101
atrapándolo,0000010101000111
derrotado,0001010101100110
presuma,0100001001000101
éxito,0101010101010100
arrebatártelo,0000010001010001
sostener,0100100101100010
hacho,0010011001001001
resbalar,0100011000010000
ninfar,0011011001010010
lástima,0011001001100101
espérame,0010000110000101
zambullar,0101010100011000
reaparecer,0100010001111001
plata,0100000100100000
complacido,0001000101100010
honestidad,0010011101010001
prefiere,0100001000010010
honradez,0010011101010011
mentirar,0011010000110011
ganador,0010010010000100
compañío,0001000101010110
montar,0011010100110001
grupo,0010010110000100
abrumar,0000000001000100
comentario,0001000100101001
subiero,0100100101110000
montado,0011010100110000
transeúnte,0101001001010001
señalarlo,0100100001011000
preguntarl,0100001000010110
da,0001010001011000
atar,0000010100010111
puente,0100001101000000
patado,0011100100100011
haciéndolo,0010011001010001
lucha,0011001001000100
enseñar,0010000000010000
complacerás,0001000101100001
pavo,0011100100110111
engreído,0001100110010010
plumaje,0100000100110011
burló,0000011101101000
descolorido,0001011000000001
apagado,0000001101010011
grullo,0010010110000001
abanico,0000000000100111
arcoíris,0000010000100011
pálido,0100001101110001
esplendor,0010000101110111
pollo,0100000101100010
armiño,0000010000111000
apetecer,0000001101101000
comí,0001000110000101
ja,0010100110011000
rio,0100011001110111
manchar,0011001100100101
